,site_name,lat,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,sampling_interval,predator_average_length,frequency
1958,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 1, Squalius carolitertii,35,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,allogamus_sp,—,NA,NA,NA
1959,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 2, Squalius carolitertii,13,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,allogamus_sp,—,NA,NA,NA
1960,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 3, Squalius carolitertii,7,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,allogamus_sp,3.9,NA,NA,NA
1961,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 5, Squalius carolitertii,2,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,allogamus_sp,28.6,NA,NA,NA
1962,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 1, Squalius carolitertii,35,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,chimarra_marginata,0.6,NA,NA,NA
1963,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 2, Squalius carolitertii,13,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,chimarra_marginata,—,NA,NA,NA
1964,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 3, Squalius carolitertii,7,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,chimarra_marginata,—,NA,NA,NA
1965,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 5, Squalius carolitertii,2,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,chimarra_marginata,—,NA,NA,NA
1966,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 1, Squalius carolitertii,35,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,polycentropus_sp,—,NA,NA,NA
1967,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 2, Squalius carolitertii,13,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,polycentropus_sp,—,NA,NA,NA
1968,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 3, Squalius carolitertii,7,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,polycentropus_sp,1.9,NA,NA,NA
1969,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 5, Squalius carolitertii,2,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,polycentropus_sp,14.3,NA,NA,NA
1970,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 1, Squalius carolitertii,35,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp,—,NA,NA,NA
1971,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 2, Squalius carolitertii,13,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp,—,NA,NA,NA
1972,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 3, Squalius carolitertii,7,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp,—,NA,NA,NA
1973,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 5, Squalius carolitertii,2,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp,—,NA,NA,NA
1974,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 1, Squalius carolitertii,35,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp_1,2.6,NA,NA,NA
1975,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 2, Squalius carolitertii,13,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp_1,1.9,NA,NA,NA
1976,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 3, Squalius carolitertii,7,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp_1,0.6,NA,NA,NA
1977,"Tormes River, Central Spain",NA,NA,4.4,14,cm,fork,Age 5, Squalius carolitertii,2,NA,8/1/2010,lotic,NA,abundance,proportion,Sanchez-Hernandez,2012,Acta Ichthyologica et Piscatoria,"Sánchez-Hernández, J., & Cobo, F. (2012). ONTOGENETIC DIETARY SHIFTS AND FOOD SELECTION OF ENDEMIC SQUALIUS CAROLITERTII (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE) IN RIVER TORMES, CENTRAL SPAIN, IN SUMMER. Acta Ichthyologica et Piscatoria, 42(2).",tbl2,zero age 4 collected,rhyacophila_spp_1,—,NA,NA,NA
1978,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",coleoptera,23,monthly,NA,NA
1979,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",lepidoptera,2,monthly,NA,NA
1980,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",trichoptera,8,monthly,NA,NA
1981,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",orthoptera,0,monthly,NA,NA
1982,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",hemiptera,2,monthly,NA,NA
1983,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",plecoptera,9,monthly,NA,NA
1984,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",megaloptera,0,monthly,NA,NA
1985,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",odonata,2,monthly,NA,NA
1986,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",ephemeroptera,10,monthly,NA,NA
1987,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",collembola,3,monthly,NA,NA
1988,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",diptera,36,monthly,NA,NA
1989,"Hubbard Creek, Clay County, Alabama",NA,NA,22,68,mm,standard,NA,Cyprinella trichroistia,25,NA,1/1/1979,lotic,NA,abundance,percent,Scott and Mayden,2008,Southeastern Naturalist,"Scott, J. H., & Mayden, R. L. (2008). Life history of the tricolor shiner, Cyprinella trichroistia (Teleostei: Cyprinidae), in Alabama. Southeastern Naturalist, 7(1), 69-81.",fig6,"hand-entered from figure 6 (pie chart with numbers). Length range estimated from Fig. 3, but may not represent dietary sample b/c diets represented only 25 fish out of >6000 collected",hymenoptera,5,monthly,NA,NA
2039,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,baetis,61.13,NA,NA,NA
2041,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,heptagenia,0.97,NA,NA,NA
2043,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,isonychia,1.02,NA,NA,NA
2045,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,ephemera,1.98,NA,NA,NA
2047,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,chironomid_larvae,6.57,NA,NA,NA
2049,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,chironomid_pupae,23.29,NA,NA,NA
2051,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,dixidae_midge_larvae,2.18,NA,NA,NA
2053,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,cyclops,2.63,NA,NA,NA
2055,South Potomac River,NA,NA,69.4,69.4,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/25/1936,lotic,NA,percent,percent,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,fish,NA,NA,NA,NA
2038,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,baetis,79.61,NA,NA,NA
2040,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,heptagenia,1.08,NA,NA,NA
2042,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,isonychia,NA,NA,NA,NA
2044,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,ephemera,NA,NA,NA,NA
2046,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,chironomid_larvae,5.34,NA,NA,NA
2048,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,chironomid_pupae,2.43,NA,NA,NA
2050,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,dixidae_midge_larvae,3.51,NA,NA,NA
2052,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,cyclops,0.27,NA,NA,NA
2054,Shenandoah River,NA,NA,86.3,86.3,mm,fork,fingerlings,Micropterus dolomieu,95,NA,9/22/1936,lotic,NA,percent,number,Surber,1941,TAFS,"Surber, E. W. (1941). A quantitative study of the food of the smallmouth black bass, Micropterus dolomieu, in three eastern streams. Transactions of the American Fisheries Society, 70(1), 311-334.",tbl14,NA,fish,7.77,NA,NA,NA
