"site_name","type_of_fish","measurement_type_number_weight_other","measurement_units_total_percent_other","sample_size","start_date","end_date","sampling_interval","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"hydracarina",".5","unknown"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"hydracarina","0.4","unknown"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"larvae_chironomidae","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"larvae_chironomidae","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"larvae_chironomidae",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"larvae_chironomidae","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"larvae_chironomidae","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"larvae_chaoborus",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"larvae_chaoborus","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"larvae_chaoborus","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"larvae_chaoborus","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"larvae_chaoborus","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"larvae_trichoptera",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"larvae_trichoptera",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"larvae_trichoptera",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"larvae_trichoptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"larvae_trichoptera",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nymphs_insecta_other",NA,"larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nymphs_insecta_other",".4","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nymphs_insecta_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"nymphs_insecta_other",".1","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"nymphs_insecta_other",".2","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nymphs_odonata","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nymphs_odonata","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nymphs_odonata","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"nymphs_odonata","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"nymphs_odonata","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nymphs_ephemeroptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nymphs_ephemeroptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nymphs_ephemeroptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"nymphs_ephemeroptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"nymphs_ephemeroptera","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nymphs_diptera_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nymphs_diptera_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nymphs_diptera_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"nymphs_diptera_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"nymphs_diptera_other","0","larvae"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nematoda","0","unknown"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nematoda","0","unknown"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nematoda","0","unknown"
"Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"nematoda","0","unknown"
