,site_name,lat.x,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,prey_stage,sampling_interval,predator_average_length,frequency,lon,lat.y
4390,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,copepoda_undet,T,unknown,NA,NA,NA,-90.1120696,30.205062
4391,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,harpacticoid,11.3,unknown,NA,NA,NA,-90.1120696,30.205062
4392,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,harpacticoid,0.7,unknown,NA,NA,NA,-90.1120696,30.205062
4393,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,harpacticoid,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4394,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mysid_shrimp,1,unknown,NA,NA,NA,-90.1120696,30.205062
4395,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mysid_shrimp,0.3,unknown,NA,NA,NA,-90.1120696,30.205062
4396,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mysid_shrimp,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4397,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,isopoda,7.6,unknown,NA,NA,NA,-90.1120696,30.205062
4398,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,isopoda,9,unknown,NA,NA,NA,-90.1120696,30.205062
4399,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,isopoda,11.8,unknown,NA,NA,NA,-90.1120696,30.205062
4400,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,amphipoda,7.8,unknown,NA,NA,NA,-90.1120696,30.205062
4401,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,amphipoda,10.3,unknown,NA,NA,NA,-90.1120696,30.205062
4402,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,amphipoda,7,unknown,NA,NA,NA,-90.1120696,30.205062
4403,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,cirripedia,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4404,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,cirripedia,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4405,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,cirripedia,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4406,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,insecta,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4407,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,insecta,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4408,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,insecta,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4409,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,coleoptera,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4410,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,coleoptera,0.5,unknown,NA,NA,NA,-90.1120696,30.205062
4411,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,coleoptera,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4412,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,diptera,1.3,unknown,NA,NA,NA,-90.1120696,30.205062
4413,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,diptera,1.3,unknown,NA,NA,NA,-90.1120696,30.205062
4414,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,diptera,9,unknown,NA,NA,NA,-90.1120696,30.205062
4415,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,arachnida,1,unknown,NA,NA,NA,-90.1120696,30.205062
4416,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,arachnida,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4417,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,arachnida,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4418,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,annelida,2,unknown,NA,NA,NA,-90.1120696,30.205062
4419,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,annelida,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4420,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,annelida,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4421,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mollusca,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4422,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mollusca,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4423,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mollusca,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4424,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,rangia_cuneata,13.5,unknown,NA,NA,NA,-90.1120696,30.205062
4425,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,rangia_cuneata,23.7,unknown,NA,NA,NA,-90.1120696,30.205062
4426,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,rangia_cuneata,29.7,unknown,NA,NA,NA,-90.1120696,30.205062
4427,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mytilopsis_leucopheata,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4428,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mytilopsis_leucopheata,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4429,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mytilopsis_leucopheata,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4430,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,4,unknown,NA,NA,NA,-90.1120696,30.205062
4431,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,5.5,unknown,NA,NA,NA,-90.1120696,30.205062
4432,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,1.9,unknown,NA,NA,NA,-90.1120696,30.205062
4433,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4434,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,0.1,unknown,NA,NA,NA,-90.1120696,30.205062
4435,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4436,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,0.5,unknown,NA,NA,NA,-90.1120696,30.205062
4437,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,0.1,unknown,NA,NA,NA,-90.1120696,30.205062
4438,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4439,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vertebrata,NA,unknown,NA,NA,NA,-90.1120696,30.205062
4440,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,NA,NA,lake,NA,percent volume,percent,Darnell,1958.00,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vertebrata,NA,unknown,NA,NA,NA,-90.1120696,30.205062
